claim_id,value,unit,source,source_sha256,field,meaning
rerank.LME.BM25_full.fr3,0.5802836879432622,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.BM25_full.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LME.BM25_full.hit10,0.8531914893617021,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.BM25_full.hit10,idea 1
rerank.LME.qscale96.fr3,0.5427304964539007,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.qscale96.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LME.qscale96.hit10,0.8851063829787233,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.qscale96.hit10,idea 1
rerank.LME.qscale96_bm25.fr3,0.5769858156028367,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.qscale96_bm25.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LME.qscale96_bm25.hit10,0.8680851063829788,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.qscale96_bm25.hit10,idea 1
rerank.LME.float_raw32_bm25.fr3,0.5776241134751771,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.float_raw32_bm25.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LME.float_raw32_bm25.hit10,0.8808510638297873,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LME.float_raw32_bm25.hit10,idea 1
rerank.PerLTQA.BM25_full.fr3,0.5712856965106325,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.BM25_full.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.PerLTQA.BM25_full.hit10,0.817664851784634,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.BM25_full.hit10,idea 1
rerank.PerLTQA.qscale96.fr3,0.5323750070256412,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.qscale96.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.PerLTQA.qscale96.hit10,0.8,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.qscale96.hit10,idea 1
rerank.PerLTQA.qscale96_bm25.fr3,0.5745690688326508,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.qscale96_bm25.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.PerLTQA.qscale96_bm25.hit10,0.8278281911675741,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.qscale96_bm25.hit10,idea 1
rerank.PerLTQA.float_raw32_bm25.fr3,0.5825973595804136,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.float_raw32_bm25.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.PerLTQA.float_raw32_bm25.hit10,0.837870538415003,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,PerLTQA.float_raw32_bm25.hit10,idea 1
rerank.LoCoMo.BM25_full.fr3,0.4174593513750928,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.BM25_full.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LoCoMo.BM25_full.hit10,0.6067929457870673,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.BM25_full.hit10,idea 1
rerank.LoCoMo.qscale96.fr3,0.35843722159941344,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.qscale96.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LoCoMo.qscale96.hit10,0.5721750489875899,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.qscale96.hit10,idea 1
rerank.LoCoMo.qscale96_bm25.fr3,0.42811175080645253,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.qscale96_bm25.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LoCoMo.qscale96_bm25.hit10,0.6192031352057479,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.qscale96_bm25.hit10,idea 1
rerank.LoCoMo.float_raw32_bm25.fr3,0.44062924637424195,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.float_raw32_bm25.fr3,"idea 1: compact first stage, BM25 rerank"
rerank.LoCoMo.float_raw32_bm25.hit10,0.6270411495754409,fraction,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_FIKIR1_METIN_YENIDEN_SIRALAMA_2026-09-16/LLMZIP_FIKIR1_2026-09-16/results/rerank_summary.json,227c3141dd79ae9fde45dbf6fcc5ea76d9b249049141a24cbfcc607a86652db8,LoCoMo.float_raw32_bm25.hit10,idea 1
hashed.LME.base192.fr3,61.47517730496453,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2: shared hashed encoder
hashed.LME.base192.hit10,89.14893617021276,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2
hashed.LME.shared_seed2026091601.fr3,29.170212765957455,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2: shared hashed encoder
hashed.LME.shared_seed2026091601.hit10,54.04255319148936,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2
hashed.LoCoMo.base192.fr3,41.21294343869887,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2: shared hashed encoder
hashed.LoCoMo.base192.hit10,62.11626387981711,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2
hashed.LoCoMo.shared_seed2026091601.fr3,18.592252628541868,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2: shared hashed encoder
hashed.LoCoMo.shared_seed2026091601.hit10,32.00522534291313,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2
hashed.PerLTQA.base192.fr3,54.81923164275122,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2: shared hashed encoder
hashed.PerLTQA.base192.hit10,80.71385359951603,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2
hashed.PerLTQA.shared_seed2026091601.fr3,26.904212209164363,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2: shared hashed encoder
hashed.PerLTQA.shared_seed2026091601.hit10,50.44162129461584,pp,file:llmzip-work/incoming_20260916b/extracted/LLMZIP_IKI_FIKIR_DENEY_PAKETI_2026-09-16/LLMZIP_IKI_FIKIR_2026-09-16/results/SUMMARY.json,b454924b87875a13121486974b33219215427dfccc1e64685f6e068270376006,quality_levels_percent,idea 2
chan.RealTalk.WORD.fr3,20.18023190363616,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.fr3,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.hit,43.687943262411345,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.hit,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.mb,10.028314,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.mb,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.n,705.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.n,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.arch,10.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.arch,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.d,-2.6873241022177194,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.d,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.lo,-4.445395121888591,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.lo,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.hi,-0.6615427778972947,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.hi,"channel ablation, k=96 sign codes"
chan.RealTalk.WORD.sig,1.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.WORD.sig,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.fr3,20.686853066472327,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.fr3,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.hit,42.12765957446808,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.hit,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.mb,10.043424,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.mb,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.n,705.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.n,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.arch,10.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.arch,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.d,-2.180702939381551,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.d,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.lo,-4.245288247584067,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.lo,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.hi,-0.38250561090680235,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.hi,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD.sig,1.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD.sig,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD_CHAR.fr3,22.867556005853874,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD_CHAR.fr3,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD_CHAR.hit,46.52482269503546,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD_CHAR.hit,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD_CHAR.mb,31.845405,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD_CHAR.mb,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD_CHAR.n,705.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD_CHAR.n,"channel ablation, k=96 sign codes"
chan.RealTalk.LSA_WORD_CHAR.arch,10.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.RealTalk.LSA_WORD_CHAR.arch,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.fr3,23.177589266878403,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.fr3,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.hit,41.56351791530945,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.hit,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.mb,8.028107,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.mb,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.n,1535.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.n,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.arch,10.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.arch,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.d,-0.5211924074733042,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.d,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.lo,-2.0491232863408135,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.lo,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.hi,0.8343145900335441,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.hi,"channel ablation, k=96 sign codes"
chan.LoCoMo.WORD.sig,0.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.WORD.sig,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.fr3,22.206344382325867,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.fr3,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.hit,41.88925081433225,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.hit,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.mb,8.042897,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.mb,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.n,1535.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.n,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.arch,10.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.arch,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.d,-1.49243729202584,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.d,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.lo,-3.0606598532925413,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.lo,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.hi,0.407258178181892,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.hi,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD.sig,0.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD.sig,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD_CHAR.fr3,23.698781674351704,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD_CHAR.fr3,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD_CHAR.hit,43.4527687296417,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD_CHAR.hit,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD_CHAR.mb,24.759573,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD_CHAR.mb,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD_CHAR.n,1535.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD_CHAR.n,"channel ablation, k=96 sign codes"
chan.LoCoMo.LSA_WORD_CHAR.arch,10.0,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.LoCoMo.LSA_WORD_CHAR.arch,"channel ablation, k=96 sign codes"
chan.PerLTQA.WORD.fr3,51.49340124491551,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.PerLTQA.WORD.fr3,"channel ablation, k=96 sign codes"
chan.PerLTQA.WORD.hit,77.81004234724743,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.PerLTQA.WORD.hit,"channel ablation, k=96 sign codes"
chan.PerLTQA.WORD.mb,24.454485,,artifact:7df5ff8a-1601-4c3d-8a22-3e0a3ea5740b,3b3a0c48b13d2b8c70535df1ded4daddeb2c8a6a5681780241e53de78533972e,summary.PerLTQA.WORD.mb,"channel ablation, k=96 sign codes"
